8500 103689
5824 5182 8
5824 5295 3
5824 5543 1
5824 5563 3
5824 5739 6
5824 5773 8
5824 5800 2
5824 5814 9
5824 5818 8
5824 5828 3
5824 5830 7
5824 5848 3
5824 5925 3
5824 5926 9
5824 5928 8
5824 5963 2
5824 6001 9
5824 6004 5
5824 6246 6
5824 6299 10
5824 6323 9
5824 6491 4
5824 6555 3
5824 6560 3
5824 6624 10
5824 6665 9
5824 6715 8
5824 6790 6
5824 6855 7
5824 6892 8
5824 6901 8
5824 6930 1
5824 6946 4
5824 6994 9
5824 7052 8
5827 4175 9
5827 5037 9
5827 5123 7
5827 5254 3
5827 5404 3
5827 5563 6
5827 5605 7
5827 5680 10
5827 5828 6
5827 6123 10
5827 6327 1
5827 6913 6
5827 7143 3
5827 7277 4
5827 7662 3
5829 5123 5
5829 5262 3
5829 5301 9
5829 5415 5
5829 5527 2
5829 5545 3
5829 5680 1
5829 5830 7
5829 5891 10
5829 6148 6
5829 6246 1
5829 8295 3
5837 5963 4
5833 5837 10
5834 3191 2
5834 3643 3
5834 5753 3
5834 5837 10
5834 6029 9
5834 6094 10
5839 1352 4
5839 3459 2
5839 4795 6
5839 4828 9
5839 5188 2
5839 5210 2
5839 5254 2
5839 5262 10
5839 5301 9
5839 5439 6
5839 5457 9
5839 5524 5
5839 5827 9
5839 5829 5
5839 5838 1
5839 5871 4
5839 5950 7
5839 5963 6
5839 5980 2
5839 6123 1
5839 6161 10
5839 6417 3
5839 6424 6
5839 6432 2
5839 6442 9
5839 6458 10
5839 6501 4
5839 6505 5
5839 6523 9
5839 6600 6
5839 6618 1
5839 6634 8
5839 6663 9
5839 6712 5
5839 6934 4
5839 7092 10
5839 7620 2
5839 7632 6
5839 7649 5
5839 7653 3
5839 7662 1
5842 5305 9
5840 5305 6
5841 5305 7
5836 3089 10
5836 3586 8
5836 4310 9
5836 5482 2
5836 5624 5
5836 5844 8
5836 5886 10
5836 5991 6
5836 6094 8
5836 6148 9
5836 8295 5
5846 5680 8
5846 5848 3
5846 5850 9
5852 5680 10
5853 5680 10
5854 5680 3
3788 4574 9
3788 7809 10
5855 15 3
5855 3498 2
5855 4574 2
5855 5123 2
5855 5482 6
5855 5543 10
5855 5624 7
5855 5891 6
5856 4574 1
5857 15 9
5857 896 9
5857 938 7
5857 1026 1
5857 1403 7
5857 2276 6
5857 2285 2
5857 2535 1
5857 2765 9
5857 2851 2
5857 3089 2
5857 3334 9
5857 3459 10
5857 3586 6
5857 3634 4
5857 3643 1
5857 3976 8
5857 4041 6
5857 4099 8
5857 4310 3
5857 4361 5
5857 4401 2
5857 4432 1
5857 4574 3
5857 4604 2
5857 4712 2
5857 4875 3
5857 4879 10
5857 4981 6
5857 4994 4
5857 5022 3
5857 5028 7
5857 5103 10
5857 5188 8
5857 5200 10
5857 5210 2
5857 5273 5
5857 5321 9
5857 5421 6
5857 5524 8
5857 5543 3
5857 5563 6
5857 5584 2
5857 5714 5
5857 5799 4
5857 5806 5
5857 5818 2
5857 5827 8
5857 5886 1
5857 5891 1
5857 5922 8
5857 5950 1
5857 5969 6
5857 6000 4
5857 6094 6
5857 6098 9
5857 6227 3
5857 6272 6
5857 6305 2
5857 6327 3
5857 6458 3
5857 6481 6
5857 6496 6
5857 6501 7
5857 6552 9
5857 6560 10
5857 6566 3
5857 6570 2
5857 6576 4
5857 6594 7
5857 6632 6
5857 6634 8
5857 6790 5
5857 6875 3
5857 6901 1
5857 6914 6
5857 6933 5
5857 6946 9
5857 6948 5
5857 7063 1
5857 7351 7
5857 7510 4
5857 7553 10
5857 7561 8
5857 7632 2
5857 7699 1
5857 7908 8
5857 7961 9
5857 8163 7
5857 8178 6
5857 8212 10
5857 8295 7
5859 1493 4
5859 3830 4
5859 4401 8
5859 4940 3
5859 5246 2
5859 5860 1
5859 5891 4
5859 5969 3
5859 6762 5
5859 7791 6
5859 8042 5
5859 8044 2
5859 8141 3
5859 8224 2
5859 8246 7
5859 8249 5
5861 5482 10
5861 5863 8
5862 15 4
5862 896 3
5862 1352 5
5862 1549 4
5862 3089 7
5862 3976 9
5862 4175 7
5862 4712 7
5862 4828 1
5862 5188 6
5862 5254 10
5862 5524 4
5862 5863 4
5862 5886 5
5862 5891 10
5862 5936 3
5862 6124 5
5862 6156 1
5862 6272 6
5862 6501 2
5862 6632 8
5862 6945 8
5862 6955 5
5862 8295 4
5864 2490 5
5866 2490 10
5868 2490 8
5868 5482 6
5868 5925 5
5872 4341 10
5872 4632 7
5872 5289 3
5872 5378 1
5872 5605 8
5872 5806 3
5872 5812 7
5872 6523 5
5872 6618 8
5872 6634 4
5872 6665 7
5872 6875 6
5872 6907 9
5872 7116 8
5872 7506 2
5872 7510 2
5872 7553 10
5872 7561 8
5872 7587 6
5872 7618 6
5872 7624 10
5872 7908 6
5872 8163 2
5872 8174 6
5872 8192 5
5872 8212 6
5872 8249 9
5873 3376 1
5873 5123 10
5873 5457 2
5873 5482 2
5873 5886 7
5873 5891 5
5874 5482 4
5875 5482 2
5876 5482 4
5877 5123 6
5877 5301 2
5877 5482 3
5877 5886 5
5877 5891 7
5877 5925 1
5877 5928 3
5878 5482 3
5883 3586 5
5883 5886 8
5884 5123 1
5884 5886 7
5885 5886 6
5885 5891 8
5885 5963 8
5887 5891 9
5888 5891 4
5889 5891 9
5890 15 4
5890 5697 1
5890 5891 6
5890 5963 5
5890 6400 7
5590 15 10
5590 4037 10
5590 4687 9
5590 5817 6
5590 7879 1
5892 4037 3
5892 5817 5
5895 3461 1
5896 3922 3
5896 5182 3
5896 5499 1
5896 5529 9
5896 6422 9
5896 6474 1
5896 6993 3
5896 7047 3
5896 7707 9
5896 7803 4
5897 5499 6
5897 6634 8
5899 5123 2
5899 5457 1
5902 5123 1
5070 5096 4
5070 5123 8
5070 7778 1
5070 7961 6
5903 5123 5
4767 15 7
4767 2535 10
4767 2565 6
4767 2620 8
4767 5254 6
4767 5301 7
4767 5543 2
4767 5963 9
4767 6006 1
4767 6566 10
4767 6715 8
4767 6832 10
4767 7092 8
4767 8163 6
5907 5301 7
5911 5301 3
5911 5928 5
5908 15 5
5908 2535 2
5908 3334 2
5908 5254 4
5908 5298 7
5908 5301 2
5908 5812 8
5908 6004 6
5908 6595 7
5908 6770 2
5908 6942 8
5908 7050 7
5908 7238 9
5908 7389 4
5908 7553 6
5908 7632 2
5908 7810 5
5908 8224 4
5908 8237 5
5909 5301 8
5909 5928 3
5913 15 8
5913 3976 4
5913 4037 4
5913 4041 6
5913 8128 10
5915 967 9
5915 1191 7
5915 3310 10
5915 3381 5
5915 3752 8
5915 3976 7
5915 4071 9
5915 4435 7
5915 4981 1
5915 5524 3
5915 5529 5
5915 5839 8
5915 5928 6
5915 5933 10
5915 6021 6
5915 6043 4
5915 6151 9
5915 6523 6
5915 6555 7
5915 6560 10
5915 6596 5
5915 6914 7
5915 7005 2
5915 7012 3
5915 7052 6
5915 7092 2
5915 7277 6
5915 7280 10
5915 7386 6
5915 7443 3
5915 7449 3
5915 7649 9
5915 7694 2
5915 7701 1
5915 7726 1
5915 7763 3
5915 7788 1
5915 7795 10
5915 7803 8
5915 7809 1
5915 7813 1
5915 7819 9
5915 7839 10
5915 7855 10
5915 7862 6
5915 7871 6
5915 7882 8
5915 7890 4
5915 7909 5
5915 7910 7
5915 7912 9
5915 7924 10
5916 15 3
5916 3976 10
5916 5182 7
5916 5925 5
5916 5936 5
5916 5947 10
5916 5963 10
5916 6599 5
5916 8295 1
4927 3976 10
5914 3976 5
5914 5335 8
5871 896 6
5871 1982 9
5871 2440 6
5871 3084 8
5871 3089 2
5871 3191 5
5871 3334 5
5871 3459 7
5871 3643 2
5871 3976 3
5871 4310 8
5871 4536 2
5871 4712 10
5871 4795 3
5871 4875 2
5871 5079 9
5871 5176 6
5871 5178 9
5871 5182 3
5871 5254 9
5871 5262 5
5871 5273 3
5871 5295 8
5871 5457 5
5871 5524 7
5871 5527 3
5871 5543 1
5871 5596 6
5871 5697 4
5871 5739 4
5871 5800 8
5871 5811 2
5871 5827 10
5871 5829 5
5871 5839 7
5871 5947 4
5871 6272 3
5871 6523 9
5871 6576 4
5871 6699 10
5871 6720 5
5871 6774 2
5871 6832 7
5871 6980 6
5871 7225 3
5871 7553 4
5871 7587 2
5871 7620 2
5871 7632 6
5871 8295 4
5917 3976 2
5919 4037 7
5919 5925 5
5920 1191 4
5920 4435 5
5920 5925 7
5920 6044 9
5920 6780 1
5920 6918 2
5920 6946 1
5920 7517 9
5920 8042 10
5920 8134 4
5921 4037 4
5921 5925 6
5921 6327 1
5921 6330 6
5922 2851 1
5922 4432 6
5922 5103 8
5922 5925 3
5922 6875 4
5922 7561 3
5922 7860 2
5923 4037 5
5923 5925 6
5923 6227 9
5924 5925 3
5928 3459 2
5928 5246 10
5928 5936 2
5928 7620 1
5927 3293 9
5927 4037 5
5927 5210 9
5927 5928 9
5927 6634 3
5927 7544 7
5927 7588 9
5927 7882 7
5927 8051 6
5927 8128 10
5930 3089 3
5930 5176 9
5930 5931 8
5932 896 3
5932 3089 10
5932 3459 3
5932 4310 10
5932 4828 9
5932 4875 10
5932 5002 7
5932 5121 2
5932 5254 10
5932 5437 8
5932 5479 8
5932 5487 6
5932 5524 3
5932 5563 5
5932 5624 8
5932 5684 3
5932 5799 5
5932 5824 6
5932 5871 1
5932 5872 5
5932 5998 1
5932 6330 7
5932 6407 2
5932 6523 2
5932 6560 10
5932 6566 6
5932 6599 3
5932 6665 2
5932 6789 8
5932 6832 2
5932 7101 9
5932 7225 8
5932 8295 9
5933 3089 10
5933 4791 5
5933 4875 1
5933 5254 9
5934 896 2
5934 1352 3
5934 2276 10
5934 2535 2
5934 3089 8
5934 3291 9
5934 3873 10
5934 3919 4
5934 4065 8
5934 4604 7
5934 4781 8
5934 4828 8
5934 5037 1
5934 5210 9
5934 5273 9
5934 5437 9
5934 5527 4
5934 5543 9
5934 5620 4
5934 5630 6
5934 5753 8
5934 5800 2
5934 5802 7
5934 5871 8
5934 5947 6
5934 6021 4
5934 6111 9
5934 6156 1
5934 6166 5
5934 6340 9
5934 6409 8
5934 6600 1
5934 6613 1
5934 6665 6
5934 6699 8
5934 6715 5
5934 6805 2
5934 6850 8
5934 6855 1
5934 6869 3
5934 6901 3
5934 7651 1
5935 3089 5
5935 3873 2
5935 4310 9
5935 5178 6
5935 5487 6
5935 5543 4
5935 5545 5
5935 5972 8
5935 6161 5
5935 6226 8
5935 6235 6
5936 3089 7
5936 4175 2
5937 3089 2
5938 896 9
5938 3089 9
5942 896 10
5942 3089 4
5942 5936 4
5942 5994 4
5939 3089 8
5939 3191 1
5939 5994 5
5940 1026 3
5940 2774 5
5940 3089 10
5940 4175 10
5940 5254 4
5940 6006 10
5940 6098 8
5940 6496 4
5940 7115 9
5940 7632 3
5940 7890 6
5940 8174 9
5940 8192 7
5941 3089 8
5944 5947 2
5945 896 5
5945 2765 4
5945 4875 8
5945 5179 2
5945 5527 2
5945 5947 9
5945 5963 9
5945 6094 6
5945 6098 9
5946 5182 1
5946 5947 2
5946 5963 9
5946 8130 10
5950 5457 1
5950 6004 2
5950 6634 1
5950 6725 7
5952 2440 7
5952 3885 7
5952 5079 6
5952 5182 10
5952 5697 9
5952 5963 3
5952 6414 8
5952 7237 7
5952 7238 10
5952 7378 3
5952 7620 9
5952 7632 5
5952 7839 5
5952 7946 8
5962 5963 6
5962 5973 4
5964 5963 6
5958 5487 4
5958 5963 10
5958 6720 3
5966 5335 10
5966 5772 2
5966 5963 8
5966 6023 2
5966 6946 2
5966 7052 5
5966 8219 10
5959 5963 10
5960 3191 6
5960 5963 2
5960 6094 7
5960 6124 9
5093 5963 10
5961 3614 9
5961 4310 6
5961 4483 4
5961 4798 6
5961 4828 3
5961 5188 3
5961 5626 1
5961 5804 7
5961 5963 6
5961 5991 7
5961 6088 7
5969 4435 3
5969 6417 6
5969 7092 7
5969 7649 9
5969 7835 4
5970 5971 3
5972 5263 4
5972 6424 4
5980 3634 3
5980 5897 9
5980 5969 3
5980 6532 4
5980 6553 9
5980 6595 10
5980 6634 6
5980 6714 2
5981 3586 3
5981 4099 9
5981 4483 5
5981 5479 7
5981 5584 7
5981 5799 5
5982 3586 1
5982 6833 5
5982 7961 8
5982 8178 6
5983 3586 7
5984 896 4
5984 3334 7
5984 3586 9
5984 4310 1
5984 4791 8
5984 5233 5
5984 5524 9
5984 5950 10
5984 6323 6
5984 7553 4
5985 3586 4
5986 3586 7
5987 3586 2
5988 3586 8
5988 7131 3
5988 7279 8
5988 7478 3
5989 3586 6
5990 3586 3
5992 5994 9
5993 15 4
5993 4037 1
5993 5994 7
5997 896 3
5997 6791 6
5998 896 5
5998 1026 5
5998 1352 4
5998 2511 2
5998 2565 7
5998 2620 2
5998 3291 4
5998 3381 5
5998 3634 2
5998 3803 1
5998 3962 8
5998 4536 5
5998 4604 3
5998 4666 3
5998 4712 2
5998 4717 9
5998 4748 9
5998 4791 2
5998 4944 9
5998 4994 7
5998 5002 1
5998 5022 5
5998 5140 9
5998 5148 10
5998 5179 5
5998 5210 4
5998 5254 6
5998 5273 7
5998 5404 10
5998 5439 8
5998 5773 5
5998 5776 2
5998 5799 4
5998 5800 1
5998 5806 1
5998 5814 4
5998 5822 9
5998 5835 8
5998 5922 5
5998 5932 3
5998 5936 7
5998 6006 4
5998 6097 2
5998 6123 4
5998 6327 7
5998 6505 5
5998 6552 1
5998 6554 1
5998 6570 8
5998 6595 3
5998 6600 1
5998 6618 6
5998 6632 1
5998 6634 9
5998 6665 7
5998 6774 9
5998 6914 5
5998 6934 9
5998 6946 9
5998 7052 1
5998 7092 4
5998 7101 10
5998 7115 10
5998 7119 2
5998 7143 6
5998 7225 6
5998 7279 7
5998 7280 2
5998 7389 6
5998 7443 1
5998 7510 8
5998 7553 5
5998 7707 6
5998 7795 3
5998 7833 6
5998 7839 6
5998 7871 3
5998 7890 2
5998 7924 6
5998 7961 8
5998 8168 7
5967 896 6
5999 896 2
5999 1982 1
5999 3084 2
5999 3334 8
5999 3459 2
5999 4037 9
5999 5079 9
5999 5254 6
5999 5620 6
5999 6044 9
5999 6246 3
5999 6496 3
5999 6553 5
5999 6774 4
5999 6833 10
5999 7054 10
5999 7620 8
5999 7632 10
5999 7803 1
5999 7979 5
6000 896 10
6000 3084 2
6000 5022 9
6000 6270 8
6000 6709 10
6000 7168 6
6000 7632 10
6000 8124 5
6000 8134 8
6000 8276 6
6005 1159 8
6003 1159 7
6006 1159 8
6006 1498 6
6006 2433 1
6006 2440 8
6006 2535 1
6006 2620 1
6006 3631 10
6006 3962 6
6006 4037 2
6006 4483 1
6006 4709 1
6006 4712 3
6006 4748 4
6006 4983 7
6006 5020 7
6006 5022 4
6006 5079 2
6006 5254 3
6006 5404 5
6006 5596 2
6006 5684 9
6006 5714 8
6006 5776 7
6006 5799 2
6006 5804 5
6006 5812 3
6006 5932 4
6006 6156 1
6006 6272 6
6006 6320 10
6006 6323 2
6006 6327 6
6006 6334 8
6006 6437 4
6006 6441 8
6006 6458 2
6006 6481 9
6006 6496 6
6006 6505 2
6006 6576 4
6006 6613 10
6006 6634 3
6006 6641 5
6006 6700 8
6006 6783 7
6006 6907 6
6006 6914 1
6006 6918 2
6006 6945 3
6006 7052 1
6006 7092 3
6006 7108 10
6006 7233 1
6006 7279 3
6006 7280 4
6006 7341 5
6006 7422 7
6006 7443 1
6006 7478 4
6006 7510 6
6006 7553 1
6006 7699 2
6006 7803 10
6006 7810 9
6006 7979 5
6006 7992 8
6006 8209 9
6006 8224 9
6004 1159 10
6004 2940 5
6004 5233 9
6004 5484 9
6004 5529 8
6004 6832 10
6007 1159 3
6007 3498 5
6007 5103 1
6007 6080 8
6007 6094 6
6007 6496 6
6013 4175 5
6013 6496 2
6013 7890 10
4409 4175 2
4409 6043 4
4409 6306 1
4409 6496 2
4409 7890 4
4409 7924 10
4409 8275 7
6014 4175 8
6015 4175 2
6015 6496 8
6015 7890 1
6016 3238 5
6016 4071 7
6016 4175 9
6016 6496 6
6016 6780 10
6016 6914 6
6016 7092 5
6016 7833 8
6016 8134 10
6016 8174 4
6017 2774 1
6017 4175 8
6018 4175 7
6019 4175 8
6020 15 2
6020 3015 4
6020 3498 4
6020 3873 7
6020 4310 5
6020 4435 10
6020 4940 3
6020 5079 3
6020 5178 2
6020 5262 9
6020 5529 8
6020 5545 2
6020 5624 3
6020 5671 7
6020 6021 4
6020 6166 2
6020 6226 2
6020 6255 2
6020 6980 8
6020 7052 8
6020 7092 6
6020 7277 10
6020 7280 6
6020 7443 3
6020 7763 6
6024 15 2
6024 2160 6
6024 2433 2
6024 2658 1
6024 3334 2
6024 3459 5
6024 3634 4
6024 4037 4
6024 4712 6
6024 5335 3
6024 5902 9
6024 5936 5
6024 6218 4
6024 6251 10
6024 6337 4
6024 7131 7
6024 8295 9
6022 5936 4
6023 1972 6
6023 3479 7
6023 4715 10
6023 4786 10
6023 4994 7
6023 5233 8
6023 5263 6
6023 5415 8
6023 5439 8
6023 5479 3
6023 5638 2
6023 5799 5
6023 5814 2
6023 5936 7
6023 6006 3
6023 6161 6
6023 6218 1
6023 6261 2
6023 6327 7
6023 6407 2
6023 6417 9
6023 6432 3
6023 6435 7
6023 6437 5
6023 6441 9
6023 6462 10
6023 6474 5
6023 6481 3
6023 6511 7
6023 6528 6
6002 6025 10
6026 2765 1
6026 3334 7
6026 6682 5
6028 3643 2
6030 4041 2
6031 4041 10
6031 4875 3
6032 1403 6
6032 1549 7
6032 1982 2
6032 2565 1
6032 2658 8
6032 2851 6
6032 3726 5
6032 4037 2
6032 4041 4
6032 4071 7
6032 4361 6
6032 4432 4
6032 4709 8
6032 4764 7
6032 4944 6
6032 4981 4
6032 5002 6
6032 5148 3
6032 5199 2
6032 5210 8
6032 5246 8
6032 5529 8
6032 5543 7
6032 5563 3
6032 5739 1
6032 5800 8
6032 5806 3
6032 6006 3
6032 6097 3
6032 6123 4
6032 6243 6
6032 6327 3
6032 6328 4
6032 6347 7
6032 6414 2
6032 6442 2
6032 6529 3
6032 6555 8
6032 6618 6
6032 6634 5
6032 6665 2
6032 6700 1
6032 6736 6
6032 6765 3
6032 6769 5
6032 6774 10
6032 6784 3
6032 6832 8
6032 6875 5
6032 6901 2
6032 6913 1
6032 6918 4
6032 6930 5
6032 6946 3
6032 6955 6
6032 6980 9
6032 7050 2
6032 7063 6
6032 7092 7
6032 7116 9
6032 7131 9
6032 7201 6
6032 7233 6
6032 7238 6
6032 7280 5
6032 7295 2
6032 7351 4
6032 7386 10
6032 7397 1
6032 7400 2
6032 7544 5
6032 7553 5
6032 7618 8
6032 7833 6
6032 7839 10
6032 7908 10
6032 7921 2
6032 8042 5
6032 8121 9
6032 8192 8
5978 4041 10
6033 4041 5
6034 4041 9
6036 4041 3
6037 4041 5
6035 4041 6
6029 7699 5
6029 7890 7
6038 2440 2
6038 4748 8
6038 5188 7
6038 5829 7
6038 6029 7
6038 6634 1
6039 6029 7
6042 2276 1
6043 2276 4
6043 2658 4
6043 3015 9
6043 3084 5
6043 3310 7
6043 3498 6
6043 3962 5
6043 4310 5
6043 4341 4
6043 4781 1
6043 4828 1
6043 4981 4
6043 5103 5
6043 5121 5
6043 5210 1
6043 5262 7
6043 5437 8
6043 5524 8
6043 5543 8
6043 5545 10
6043 5624 6
6043 6124 2
6043 6148 3
6043 6523 8
6043 6560 5
6043 7092 4
6043 7280 9
6043 7400 2
6043 7443 10
6043 7544 1
6043 7694 8
6043 7726 3
6043 7757 2
6043 7788 8
6043 7795 5
6043 7839 1
6043 7961 1
6043 8037 4
6043 8174 5
6044 4310 6
6044 5484 1
6045 3334 9
6045 4310 8
6045 5773 7
6045 6041 1
6045 6946 8
6045 7378 5
6045 7553 9
6046 4310 7
6046 6044 1
6047 4310 9
6047 4488 5
6047 4713 2
6047 5800 2
6048 4310 6
6049 4310 10
6049 5210 2
6049 5811 5
6050 4310 2
6051 4310 7
6052 4310 6
6053 4310 3
6056 6059 10
6057 6059 2
6058 6059 3
6060 5543 1
6061 5543 5
6062 5543 1
6062 6098 10
6063 5543 6
6064 3919 7
6064 5543 7
6064 6780 3
6064 7517 1
6066 5524 4
6070 4828 5
6070 5524 2
6070 6098 6
6071 5524 7
6071 7632 10
6071 7803 4
6072 1498 5
6072 2223 1
6072 2658 6
6072 3293 6
6072 3297 4
6072 4037 9
6072 4507 2
6072 4940 8
6072 4983 2
6072 5246 5
6072 5421 6
6072 5524 3
6072 5529 7
6072 5614 9
6072 5806 6
6072 5818 1
6072 5819 6
6072 6004 9
6072 6044 6
6072 6241 3
6072 6422 6
6072 6634 8
6072 6914 7
6072 6946 2
6072 7047 9
6072 7092 3
6072 7225 2
6072 7544 8
6072 7620 5
6072 7707 5
6072 7778 8
6072 7833 6
6072 7890 1
6072 7908 3
6072 7910 8
6072 7924 8
6072 7927 3
6072 7946 9
6072 7979 1
6072 7992 1
6072 8002 4
6072 8037 4
6072 8042 7
6072 8044 1
6072 8068 8
6072 8073 6
6072 8083 10
6072 8122 8
6072 8128 3
6072 8141 3
6072 8163 5
6072 8168 7
6072 8212 1
6072 8224 10
6067 5524 7
6068 15 1
6068 2925 2
6068 3498 2
6068 3634 7
6068 3962 3
6068 4037 8
6068 4781 5
6068 4828 10
6068 4875 8
6068 5179 9
6068 5210 4
6068 5421 2
6068 5524 8
6068 5624 5
6068 5753 6
6068 5922 3
6068 6094 2
6068 6098 5
6068 6124 1
6068 6151 3
6068 6166 6
6068 6174 5
6068 6334 3
6068 6414 7
6068 6498 10
6068 6875 8
6068 7092 3
6068 7280 7
6068 7620 4
6068 7879 2
6068 7927 1
6068 8134 6
6069 4875 2
6069 5404 8
6069 5524 6
6069 6148 7
6069 6161 3
6073 5103 9
6074 5103 2
6075 15 4
6075 3015 10
6075 3498 4
6075 3873 6
6075 4781 6
6075 4828 5
6075 4875 8
6075 5103 5
6075 5121 6
6075 5178 5
6075 5262 1
6075 5437 6
6075 5527 5
6075 5545 3
6075 5624 3
6075 5753 4
6075 5936 6
6075 6124 3
6077 6078 10
6079 6080 10
6081 5543 5
6081 5596 1
6081 6083 10
6082 2535 4
6082 2914 1
6082 3084 7
6082 4065 2
6082 4441 6
6082 5002 4
6082 5079 1
6082 5210 9
6082 5714 9
6082 5799 1
6082 6083 1
6082 6424 4
6082 6496 2
6082 6553 6
6082 6571 3
6082 6707 3
6082 6720 7
6082 6833 6
6089 6090 2
6091 4828 4
6092 4828 5
6093 2785 4
6093 4536 5
6093 4828 4
6093 6505 1
6093 6790 9
6098 7306 3
6097 2160 3
6097 3498 4
6097 4099 6
6097 5079 6
6097 5199 1
6097 5806 5
6097 5814 6
6097 5872 4
6097 5998 3
6097 6006 3
6097 6098 2
6097 6123 9
6097 6299 5
6097 6323 1
6097 6414 7
6097 6496 6
6097 6715 4
6097 6832 6
6097 7063 9
6097 7101 2
6097 7144 3
6097 7214 3
6097 7295 5
6097 7478 6
6097 7632 6
6097 7651 5
6094 4604 9
6094 4781 4
6094 5121 2
6094 5423 9
6094 5527 4
6094 5584 7
6094 5753 1
6094 5814 4
6094 6098 6
6094 6124 8
6094 6229 4
6100 6101 2
6108 5121 7
6108 5437 4
6108 5753 2
6108 6229 4
6110 6246 8
6116 4875 6
6116 5487 3
6112 4875 5
6113 4875 1
6114 4875 9
6114 4981 1
6118 2620 10
6118 4781 2
6119 4037 8
6119 4781 7
6119 5624 6
6120 4781 6
6121 4781 4
6121 5814 7
6126 5262 5
6126 5404 5
6126 5829 3
6126 6004 7
6126 6006 7
6126 6094 6
6126 6148 3
6126 6229 1
6126 6432 1
6126 6437 6
6126 6441 2
6129 6094 6
6128 6094 4
6128 6151 3
6127 5028 6
6127 5671 5
6127 6094 8
6130 6161 3
6001 15 9
6001 5121 1
6001 5871 2
6001 6327 4
6001 6596 1
6133 5037 9
6133 5121 6
6133 5437 1
6133 5545 9
6134 5121 4
6134 5254 2
6134 5423 7
6134 5814 4
6134 6296 9
6134 6306 7
6134 6739 4
6135 5121 7
6135 6161 1
6141 6148 4
6142 6148 10
6143 6148 3
6144 6148 10
6145 6148 6
6146 2535 1
6146 3614 3
6146 5178 9
6146 5545 10
6146 5804 5
6146 6006 3
6146 6148 9
6146 6337 4
6146 6571 1
6147 6148 2
6151 3498 6
6151 4037 1
6151 5022 4
6151 5624 7
6151 6618 9
6151 6780 10
6151 6832 10
6151 7301 1
6151 7587 9
6151 7620 9
6151 7624 6
6151 7632 3
6151 8134 2
6150 6151 8
6152 5437 6
6153 5437 8
6155 5404 5
6158 5404 4
6156 15 4
6156 967 9
6156 2774 7
6156 3015 5
6156 4632 7
6156 4687 6
6156 5404 2
6156 5439 6
6156 5624 5
6156 5671 2
6156 5697 8
6156 5714 2
6156 5798 10
6156 6006 6
6156 6166 7
6156 6218 2
6156 6221 4
6156 6328 7
6156 6417 7
6156 6422 10
6156 6432 6
6156 7131 1
6157 15 10
6157 5404 10
6157 6164 8
6160 15 10
6160 4037 5
6160 6161 10
6165 4134 4
6165 6166 4
6165 6554 1
6165 6606 5
6168 5624 5
6169 3291 10
6169 5624 4
6169 6855 8
6170 4134 2
6170 5037 10
6170 5188 2
6170 5584 9
6170 5624 7
6170 5824 9
6170 5871 10
6170 6251 2
6170 6311 7
6170 6552 9
6170 6596 3
6170 6599 4
6170 6628 9
6170 6663 6
6174 2658 2
6174 3238 4
6174 3498 2
6174 3962 7
6174 4940 5
6174 5022 3
6174 5079 3
6174 5818 1
6174 6832 6
6174 7839 1
6175 3498 8
6176 3498 9
6176 5415 3
6176 5545 2
6177 3498 8
6177 6934 2
6178 15 8
6179 15 8
6179 2440 1
6179 4065 8
6179 5584 3
6179 6496 4
6179 6897 1
6179 7788 1
6180 15 8
6180 6907 3
6180 7478 5
6196 15 2
6196 2535 4
6197 15 8
6197 4980 1
6181 15 6
6182 15 1
6182 4875 2
6182 6006 2
6183 15 8
6184 15 2
6184 5822 4
6185 15 2
6186 15 9
6187 15 2
388 15 10
6188 15 8
6198 15 9
6198 2620 6
6198 3459 2
6198 4992 4
6198 5524 7
6198 5822 5
6198 5829 10
6198 6560 4
6198 6789 10
6198 6790 6
6198 6832 2
6198 6979 4
6198 7351 1
6198 7414 8
6199 15 3
6200 15 2
6200 4037 8
6200 5178 8
6200 5262 9
6200 5484 8
6200 6246 2
6201 15 9
6201 2535 8
6202 15 5
6202 4037 5
6202 8134 7
6203 15 3
6204 15 2
6204 1549 3
6204 5233 7
6204 5543 1
6204 5563 2
6204 5697 6
6204 5800 2
6204 5818 10
6204 6330 10
6204 6901 6
6204 6930 10
6204 8295 1
6190 15 6
6190 5254 8
6190 6833 6
6205 15 7
6206 15 4
6207 15 10
6207 2535 8
6207 4099 6
6207 4687 7
6191 15 1
6192 15 5
6192 6262 2
6208 15 5
6208 5254 1
6208 6805 3
6193 15 4
6212 4435 10
6212 5545 7
6212 7835 1
6213 5545 5
6213 5824 7
6213 6229 2
6214 5545 5
6215 5545 7
6216 4099 1
6216 5626 1
6216 6458 1
6216 6481 3
6216 7624 6
6217 1352 6
6217 2620 3
6217 3291 1
6217 3792 10
6217 3842 7
6217 3919 3
6217 4065 1
6217 4099 4
6217 4709 5
6217 4712 7
6217 5210 8
6217 5254 9
6217 5273 4
6217 5584 10
6217 5626 5
6217 6156 3
6217 6327 6
6217 6388 3
6217 6441 3
6217 6458 9
6217 6496 8
6217 6498 10
6217 6552 8
6217 6566 3
6217 6594 10
6217 6599 4
6217 6600 5
6217 6665 9
6217 6720 4
6217 6725 7
6217 6783 6
6218 840 2
6218 1026 2
6218 1982 7
6218 3334 6
6218 3459 9
6218 3962 10
6218 4037 10
6218 4401 7
6218 4536 5
6218 4712 10
6218 4795 4
6218 4798 7
6218 4940 2
6218 4981 3
6218 4994 2
